"Date","Price","Open","High","Low","Vol.","Change %"
"11/28/2024","1,319.75","1,328.59","1,328.59","1,308.36","","-0.41%"
"11/27/2024","1,325.20","1,326.09","1,328.72","1,306.98","","1.04%"
"11/26/2024","1,311.50","1,297.59","1,313.19","1,294.70","","1.08%"
"11/25/2024","1,297.46","1,283.19","1,300.00","1,283.19","","1.21%"
"11/22/2024","1,281.97","1,280.69","1,291.28","1,276.30","","0.04%"
"11/21/2024","1,281.44","1,291.05","1,295.53","1,278.65","","-0.64%"
"11/20/2024","1,289.63","1,295.33","1,299.62","1,286.21","","0.29%"
"11/19/2024","1,285.93","1,293.12","1,300.80","1,281.32","","-0.20%"
"11/18/2024","1,288.52","1,299.62","1,304.62","1,286.68","","-0.71%"
"11/15/2024","1,297.75","1,302.99","1,306.11","1,293.13","","-0.43%"
"11/14/2024","1,303.35","1,303.52","1,306.99","1,297.03","","0.45%"
"11/13/2024","1,297.50","1,295.76","1,303.59","1,293.50","","-0.13%"
"11/12/2024","1,299.22","1,313.51","1,314.18","1,296.63","","-0.95%"
"11/11/2024","1,311.74","1,320.50","1,336.13","1,311.74","","-0.83%"
"11/08/2024","1,322.74","1,323.36","1,329.29","1,314.23","","0.36%"
"11/07/2024","1,317.97","1,311.94","1,324.14","1,309.18","","0.39%"
"11/06/2024","1,312.90","1,335.66","1,343.97","1,307.34","","-1.45%"
"11/05/2024","1,332.17","1,338.52","1,343.02","1,332.17","","-0.74%"
"11/04/2024","1,342.06","1,367.92","1,368.58","1,339.33","","-1.30%"
"11/01/2024","1,359.76","1,359.67","1,374.20","1,359.67","","0.12%"
"10/31/2024","1,358.10","1,371.00","1,376.83","1,356.71","","-1.14%"
"10/30/2024","1,373.82","1,390.76","1,395.25","1,371.50","","-1.01%"
"10/29/2024","1,387.80","1,398.12","1,399.11","1,383.83","","-0.77%"
"10/28/2024","1,398.59","1,388.51","1,400.16","1,385.29","","0.86%"
"10/25/2024","1,386.69","1,380.95","1,390.98","1,377.20","","0.52%"
"10/24/2024","1,379.45","1,390.48","1,398.32","1,379.45","","-0.77%"
"10/23/2024","1,390.14","1,402.26","1,402.26","1,387.60","","-1.36%"
"10/22/2024","1,409.32","1,415.94","1,427.33","1,400.54","","-1.57%"
"10/21/2024","1,431.87","1,449.16","1,449.51","1,428.61","","-1.04%"
"10/18/2024","1,446.96","1,450.27","1,460.01","1,440.85","","-0.24%"
"10/17/2024","1,450.45","1,451.19","1,459.09","1,442.48","","0.18%"
"10/16/2024","1,447.82","1,446.69","1,450.54","1,441.87","","-0.34%"
"10/15/2024","1,452.70","1,461.90","1,465.02","1,451.84","","-0.50%"
"10/14/2024","1,459.95","1,465.77","1,469.28","1,453.83","","-0.18%"
"10/11/2024","1,462.57","1,470.86","1,473.76","1,460.72","","-0.43%"
"10/10/2024","1,468.91","1,462.76","1,471.61","1,460.33","","0.51%"
"10/09/2024","1,461.48","1,461.79","1,472.74","1,457.61","","-0.01%"
"10/08/2024","1,461.56","1,468.09","1,468.09","1,452.21","","-0.61%"
"10/07/2024","1,470.57","1,470.18","1,476.17","1,461.32","","0.31%"
"10/04/2024","1,466.04","1,464.39","1,478.46","1,459.06","","0.08%"
"10/03/2024","1,464.94","1,466.18","1,469.73","1,460.71","","-0.05%"
"10/02/2024","1,465.73","1,464.83","1,473.77","1,459.96","","-0.31%"
"10/01/2024","1,470.31","1,472.81","1,481.16","1,464.71","","0.11%"
"09/30/2024","1,468.72","1,479.57","1,488.66","1,468.72","","-0.90%"
"09/27/2024","1,482.06","1,479.20","1,484.04","1,472.34","","0.15%"
"09/26/2024","1,479.80","1,481.18","1,483.11","1,472.94","","-0.18%"
"09/25/2024","1,482.43","1,480.92","1,484.08","1,476.36","","0.06%"
"09/24/2024","1,481.58","1,479.95","1,484.56","1,473.55","","0.16%"
"09/23/2024","1,479.17","1,494.07","1,494.07","1,474.69","","-0.33%"
"09/20/2024","1,484.05","1,497.06","1,497.07","1,481.11","","-1.11%"
"09/19/2024","1,500.64","1,484.92","1,500.64","1,481.19","","1.01%"
"09/18/2024","1,485.61","1,496.17","1,505.30","1,484.24","","-0.92%"
"09/17/2024","1,499.37","1,496.40","1,501.20","1,485.20","","0.14%"
"09/16/2024","1,497.26","1,524.09","1,534.64","1,492.60","","-2.11%"
"09/13/2024","1,529.60","1,524.76","1,534.17","1,519.32","","0.27%"
"09/12/2024","1,525.45","1,531.84","1,538.93","1,520.97","","-0.22%"
"09/11/2024","1,528.86","1,538.24","1,538.96","1,520.82","","-0.62%"
"09/10/2024","1,538.35","1,555.14","1,556.58","1,533.86","","-0.88%"
"09/09/2024","1,552.06","1,556.20","1,569.77","1,551.94","","-0.17%"
"09/06/2024","1,554.78","1,557.67","1,559.67","1,546.16","","0.04%"
"09/05/2024","1,554.14","1,559.02","1,564.53","1,542.41","","0.04%"
"09/04/2024","1,553.54","1,549.31","1,563.41","1,548.56","","-0.11%"
"09/03/2024","1,555.30","1,572.16","1,575.59","1,554.23","","-0.70%"
"09/02/2024","1,566.23","1,559.09","1,570.67","1,557.27","","0.99%"
"08/30/2024","1,550.88","1,555.85","1,563.52","1,550.88","","-0.57%"
"08/29/2024","1,559.78","1,551.46","1,566.25","1,551.45","","0.74%"
"08/28/2024","1,548.29","1,573.94","1,584.80","1,542.93","","-1.14%"
"08/27/2024","1,566.07","1,540.60","1,568.06","1,540.60","","2.32%"
"08/26/2024","1,530.63","1,524.92","1,536.62","1,524.07","","1.36%"
"08/23/2024","1,510.07","1,508.96","1,514.67","1,502.97","","0.13%"
"08/22/2024","1,508.06","1,515.79","1,515.79","1,501.59","","-0.37%"
"08/21/2024","1,513.62","1,507.79","1,519.37","1,507.38","","0.63%"
"08/20/2024","1,504.20","1,509.05","1,521.57","1,498.56","","1.16%"
"08/19/2024","1,486.98","1,503.78","1,509.52","1,483.67","","-0.72%"
"08/16/2024","1,497.70","1,517.31","1,521.11","1,495.48","","-1.39%"
"08/15/2024","1,518.78","1,512.02","1,518.78","1,505.56","","0.57%"
"08/14/2024","1,510.21","1,500.40","1,513.42","1,500.40","","0.53%"
"08/13/2024","1,502.32","1,497.61","1,510.07","1,496.02","","0.77%"
"08/12/2024","1,490.77","1,495.96","1,501.37","1,487.79","","0.17%"
"08/09/2024","1,488.23","1,485.49","1,498.49","1,479.57","","-0.03%"
"08/08/2024","1,488.75","1,471.05","1,488.75","1,465.73","","0.94%"
"08/07/2024","1,474.91","1,467.37","1,485.80","1,467.37","","1.30%"
"08/06/2024","1,455.98","1,430.72","1,462.24","1,430.72","","2.47%"
"08/05/2024","1,420.84","1,432.07","1,432.07","1,402.38","","-3.00%"
"08/02/2024","1,464.82","1,488.07","1,488.07","1,459.08","","-1.41%"
"08/01/2024","1,485.77","1,486.89","1,491.03","1,475.67","","0.20%"
"07/31/2024","1,482.75","1,480.68","1,489.89","1,477.00","","0.61%"
"07/30/2024","1,473.70","1,455.82","1,476.58","1,454.63","","1.26%"
"07/29/2024","1,455.39","1,452.26","1,462.11","1,450.06","","-0.12%"
"07/26/2024","1,457.11","1,447.65","1,461.31","1,445.24","","0.59%"
"07/25/2024","1,448.60","1,452.09","1,456.71","1,435.46","","-0.25%"
"07/24/2024","1,452.20","1,458.32","1,459.31","1,449.06","","-0.58%"
"07/23/2024","1,460.60","1,460.07","1,465.97","1,451.48","","0.04%"
"07/22/2024","1,459.98","1,444.22","1,462.43","1,442.71","","1.24%"
"07/19/2024","1,442.09","1,446.96","1,450.66","1,434.04","","-0.36%"
"07/18/2024","1,447.27","1,446.46","1,450.48","1,437.98","","-0.03%"
"07/17/2024","1,447.76","1,457.23","1,460.13","1,444.70","","-0.75%"
"07/16/2024","1,458.65","1,455.36","1,460.73","1,450.31","","0.12%"
"07/15/2024","1,456.97","1,482.08","1,491.47","1,454.64","","-1.64%"
"07/12/2024","1,481.22","1,463.56","1,483.34","1,441.98","","1.56%"
"07/11/2024","1,458.41","1,455.73","1,462.81","1,447.08","","0.65%"
"07/10/2024","1,449.03","1,431.80","1,449.99","1,424.50","","1.04%"
"07/09/2024","1,434.17","1,438.85","1,442.10","1,429.68","","0.38%"
"07/08/2024","1,428.71","1,430.58","1,431.94","1,421.06","","-0.16%"
"07/05/2024","1,431.07","1,425.91","1,433.14","1,422.96","","0.41%"
"07/04/2024","1,425.22","1,426.10","1,430.51","1,415.90","","0.13%"
"07/03/2024","1,423.43","1,418.98","1,425.88","1,416.15","","0.04%"
"07/02/2024","1,422.86","1,432.31","1,434.81","1,420.12","","-0.50%"
"07/01/2024","1,430.01","1,441.38","1,450.83","1,428.26","","-0.97%"
"06/28/2024","1,444.05","1,438.70","1,449.13","1,428.51","","1.02%"
"06/27/2024","1,429.43","1,425.01","1,434.40","1,418.34","","0.37%"
"06/26/2024","1,424.23","1,420.44","1,425.80","1,412.10","","0.46%"
"06/25/2024","1,417.64","1,420.88","1,422.72","1,411.07","","-0.25%"
"06/24/2024","1,421.26","1,413.64","1,431.38","1,404.55","","0.06%"
"06/21/2024","1,420.41","1,420.41","1,420.41","1,420.41","","0.00%"
"06/20/2024","1,420.41","1,411.28","1,422.41","1,407.38","","0.91%"
"06/19/2024","1,407.56","1,422.72","1,426.82","1,405.71","","-0.83%"
"06/18/2024","1,419.30","1,432.12","1,434.07","1,411.18","","-0.91%"
"06/17/2024","1,432.35","1,444.74","1,449.17","1,419.17","","-0.49%"
"06/15/2024","1,439.39","1,445.74","1,439.39","1,439.39","","0.00%"
"06/14/2024","1,439.39","1,445.74","1,457.67","1,437.54","","-0.76%"
"06/13/2024","1,450.44","1,457.19","1,463.94","1,438.42","","-0.25%"
"06/12/2024","1,454.11","1,459.44","1,463.10","1,434.29","","-0.29%"
"06/11/2024","1,458.28","1,465.63","1,471.71","1,456.00","","-0.48%"
"06/10/2024","1,465.26","1,478.68","1,483.38","1,459.59","","0.20%"
"06/07/2024","1,462.37","1,459.45","1,472.88","1,457.78","","0.66%"
"06/06/2024","1,452.74","1,456.38","1,462.69","1,448.62","","0.10%"
"06/05/2024","1,451.35","1,437.49","1,452.39","1,437.49","","1.38%"
"06/04/2024","1,431.58","1,459.93","1,459.93","1,414.53","","-2.24%"
"06/03/2024","1,464.40","1,465.20","1,470.93","1,451.79","","0.23%"
"05/31/2024","1,461.07","1,430.64","1,461.07","1,430.64","","2.44%"
"05/30/2024","1,426.27","1,439.99","1,449.11","1,420.09","","-1.15%"
"05/29/2024","1,442.79","1,450.56","1,464.59","1,441.97","","-0.38%"
"05/28/2024","1,448.34","1,459.80","1,469.26","1,448.34","","-0.48%"
"05/27/2024","1,455.28","1,443.08","1,461.48","1,443.08","","1.16%"
"05/24/2024","1,438.63","1,428.60","1,443.63","1,425.65","","1.21%"
"05/23/2024","1,421.49","1,422.24","1,433.42","1,421.49","","0.34%"
"05/22/2024","1,416.63","1,411.32","1,421.53","1,410.99","","0.59%"
"05/21/2024","1,408.32","1,408.63","1,411.50","1,397.33","","0.29%"
"05/20/2024","1,404.29","1,397.90","1,416.52","1,397.90","","1.34%"
"05/17/2024","1,385.72","1,394.66","1,405.80","1,383.83","","-0.16%"
"05/16/2024","1,387.99","1,395.38","1,411.01","1,380.35","","0.04%"
"05/15/2024","1,387.41","1,366.21","1,387.62","1,361.37","","2.00%"
"05/14/2024","1,360.26","1,339.27","1,360.26","1,335.25","","2.37%"
"05/13/2024","1,328.82","1,334.64","1,355.56","1,328.82","","-0.07%"
"05/10/2024","1,329.69","1,309.34","1,335.29","1,308.38","","2.03%"
"05/08/2024","1,303.18","1,304.29","1,312.04","1,301.23","","-0.01%"
"05/07/2024","1,303.37","1,297.39","1,305.48","1,295.67","","0.64%"
"05/06/2024","1,295.03","1,292.83","1,303.16","1,289.67","","0.41%"
"05/03/2024","1,289.80","1,273.41","1,289.80","1,269.70","","1.47%"
"05/02/2024","1,271.17","1,276.16","1,281.61","1,262.97","","0.26%"
"05/01/2024","1,267.93","1,267.93","1,267.93","1,267.93","","0.00%"
"04/30/2024","1,267.93","1,275.50","1,285.44","1,264.96","","-0.24%"
"04/29/2024","1,271.02","1,246.01","1,271.02","1,246.01","","2.69%"
"04/26/2024","1,237.72","1,215.86","1,238.64","1,215.34","","2.07%"
"04/25/2024","1,212.65","1,259.42","1,259.42","1,206.56","","-3.69%"
"04/24/2024","1,259.13","1,244.49","1,262.11","1,244.49","","1.42%"
"04/23/2024","1,241.53","1,250.99","1,253.69","1,239.95","","-0.52%"
"04/22/2024","1,248.05","1,251.82","1,255.55","1,239.73","","0.22%"
"04/19/2024","1,245.31","1,259.91","1,266.98","1,245.31","","-1.33%"
"04/18/2024","1,262.10","1,275.03","1,280.94","1,261.11","","-1.39%"
"04/17/2024","1,279.86","1,284.80","1,293.14","1,273.04","","-0.32%"
"04/16/2024","1,283.99","1,299.52","1,299.52","1,282.20","","-1.07%"
"04/15/2024","1,297.91","1,307.83","1,314.69","1,297.22","","-0.81%"
"04/12/2024","1,308.52","1,316.56","1,323.89","1,308.52","","-0.14%"
"04/11/2024","1,310.40","1,321.30","1,321.81","1,304.92","","-0.63%"
"04/10/2024","1,318.66","1,315.89","1,327.78","1,314.27","","0.39%"
"04/09/2024","1,313.50","1,324.12","1,324.28","1,312.62","","0.02%"
"04/08/2024","1,313.23","1,310.54","1,320.16","1,301.53","","0.87%"
"04/05/2024","1,301.90","1,309.31","1,318.41","1,292.97","","-0.28%"
"04/04/2024","1,305.62","1,287.02","1,309.80","1,287.01","","2.02%"
"04/03/2024","1,279.71","1,287.03","1,293.29","1,277.91","","-0.27%"
"04/02/2024","1,283.19","1,300.07","1,309.16","1,282.74","","-1.09%"
"03/28/2024","1,297.27","1,294.26","1,300.31","1,283.95","","0.51%"
"03/27/2024","1,290.64","1,283.93","1,296.70","1,277.72","","0.96%"
"03/26/2024","1,278.36","1,269.37","1,282.13","1,263.40","","1.28%"
"03/25/2024","1,262.16","1,255.31","1,276.28","1,252.06","","0.28%"
"03/22/2024","1,258.59","1,270.61","1,272.88","1,241.51","","-0.70%"
"03/21/2024","1,267.44","1,289.96","1,289.96","1,264.41","","-1.07%"
"03/20/2024","1,281.21","1,293.00","1,294.57","1,281.21","","-1.10%"
"03/19/2024","1,295.47","1,307.60","1,314.36","1,285.97","","-0.59%"
"03/18/2024","1,303.13","1,303.27","1,315.06","1,302.22","","0.54%"
"03/15/2024","1,296.17","1,297.72","1,308.73","1,293.05","","-0.44%"
"03/14/2024","1,301.86","1,319.49","1,323.58","1,301.79","","-1.53%"
"03/13/2024","1,322.10","1,316.82","1,330.39","1,307.39","","0.61%"
"03/12/2024","1,314.07","1,292.74","1,318.91","1,292.74","","1.63%"
"03/11/2024","1,292.99","1,322.29","1,322.29","1,291.87","","-2.35%"
"03/08/2024","1,324.15","1,326.42","1,327.48","1,316.15","","0.63%"
"03/07/2024","1,315.85","1,288.63","1,328.69","1,287.02","","1.89%"
"03/06/2024","1,291.40","1,303.48","1,306.59","1,281.00","","-1.27%"
"03/05/2024","1,307.95","1,327.27","1,336.86","1,305.94","","-1.99%"
"03/04/2024","1,334.51","1,362.94","1,362.94","1,316.60","","-1.71%"
"03/01/2024","1,357.79","1,365.80","1,368.29","1,351.67","","-0.30%"
"02/29/2024","1,361.81","1,366.64","1,366.64","1,361.81","","-0.35%"
"02/28/2024","1,366.64","1,367.42","1,372.36","1,359.49","","-0.04%"
"02/27/2024","1,367.22","1,381.84","1,385.03","1,361.35","","-1.02%"
"02/26/2024","1,381.32","1,393.16","1,395.95","1,371.53","","-0.71%"
"02/23/2024","1,391.17","1,388.41","1,398.42","1,384.34","","-0.08%"
"02/22/2024","1,392.32","1,392.58","1,406.86","1,389.61","","0.06%"
"02/21/2024","1,391.43","1,406.15","1,410.13","1,385.47","","-1.09%"
"02/20/2024","1,406.78","1,393.49","1,412.25","1,391.17","","0.96%"
"02/19/2024","1,393.36","1,426.57","1,427.44","1,390.49","","-2.21%"
"02/16/2024","1,424.79","1,439.11","1,443.48","1,422.87","","-0.01%"
"02/15/2024","1,424.97","1,416.86","1,441.94","1,413.19","","1.39%"
"02/14/2024","1,405.48","1,438.86","1,438.86","1,403.51","","-9.66%"
"02/13/2024","1,555.77","1,534.07","1,561.82","1,533.85","","1.64%"
"02/12/2024","1,530.74","1,523.69","1,535.87","1,517.50","","0.81%"
"02/09/2024","1,518.43","1,529.15","1,536.81","1,518.43","","-0.70%"
"02/08/2024","1,529.19","1,538.52","1,544.98","1,524.55","","-0.59%"
"02/07/2024","1,538.22","1,536.06","1,545.37","1,532.45","","0.16%"
"02/06/2024","1,535.78","1,554.52","1,560.66","1,534.39","","-1.21%"
"02/05/2024","1,554.52","1,568.63","1,568.63","1,550.44","","-0.31%"
"02/02/2024","1,559.40","1,558.74","1,572.94","1,558.15","","0.42%"
"02/01/2024","1,552.94","1,582.00","1,583.40","1,548.21","","-1.19%"
"01/31/2024","1,571.67","1,575.57","1,586.24","1,567.50","","1.58%"
"01/30/2024","1,547.16","1,534.74","1,565.33","1,534.74","","0.79%"
"01/29/2024","1,534.96","1,530.11","1,540.56","1,525.10","","0.44%"
"01/26/2024","1,528.19","1,507.26","1,531.89","1,501.88","","1.32%"
"01/25/2024","1,508.26","1,492.05","1,513.92","1,492.05","","0.40%"
"01/24/2024","1,502.31","1,522.30","1,522.30","1,502.26","","-0.99%"
"01/23/2024","1,517.31","1,528.71","1,532.34","1,514.18","","-0.50%"
"01/22/2024","1,524.98","1,525.38","1,534.42","1,509.90","","0.39%"
"01/19/2024","1,519.04","1,530.85","1,533.35","1,508.06","","-0.60%"
"01/18/2024","1,528.23","1,499.28","1,528.23","1,498.22","","2.35%"
"01/17/2024","1,493.13","1,508.78","1,511.03","1,489.82","","-1.46%"
"01/16/2024","1,515.20","1,516.60","1,522.04","1,511.51","","-0.84%"
"01/15/2024","1,528.09","1,556.02","1,556.25","1,526.11","","-1.16%"
"01/12/2024","1,546.01","1,530.67","1,548.60","1,530.67","","2.19%"
"01/11/2024","1,512.88","1,535.79","1,535.80","1,512.88","","-1.30%"
"01/10/2024","1,532.82","1,516.44","1,552.57","1,516.44","","-0.59%"
"01/09/2024","1,541.87","1,564.01","1,564.01","1,541.87","","-0.89%"
"01/08/2024","1,555.78","1,567.67","1,574.31","1,546.43","","-0.41%"
"01/05/2024","1,562.25","1,567.95","1,567.95","1,548.69","","-0.15%"
"01/04/2024","1,564.67","1,537.83","1,570.05","1,537.83","","1.89%"
"01/03/2024","1,535.69","1,555.55","1,555.55","1,527.21","","-0.90%"
"01/02/2024","1,549.60","1,558.83","1,572.69","1,541.90","","-0.25%"
"12/29/2023","1,553.50","1,561.92","1,565.71","1,534.26","","0.09%"
"12/28/2023","1,552.14","1,525.11","1,566.94","1,525.11","","1.97%"
"12/27/2023","1,522.16","1,500.55","1,527.35","1,495.60","","1.68%"
"12/22/2023","1,497.07","1,485.49","1,497.07","1,479.27","","0.38%"
"12/21/2023","1,491.33","1,483.66","1,491.33","1,474.52","","0.40%"
"12/20/2023","1,485.40","1,482.34","1,495.14","1,477.92","","0.68%"
"12/19/2023","1,475.34","1,462.79","1,485.18","1,462.79","","0.95%"
"12/18/2023","1,461.42","1,453.12","1,467.20","1,447.27","","0.84%"
"12/15/2023","1,449.31","1,474.16","1,485.61","1,434.51","","-1.30%"
"12/14/2023","1,468.42","1,430.95","1,477.55","1,429.38","","3.40%"
"12/13/2023","1,420.20","1,433.19","1,433.19","1,411.82","","-0.69%"
"12/12/2023","1,430.08","1,442.72","1,443.51","1,411.56","","-0.34%"
"12/11/2023","1,434.90","1,462.60","1,464.83","1,434.90","","-1.70%"
"12/08/2023","1,459.71","1,459.40","1,466.25","1,446.39","","0.30%"
"12/07/2023","1,455.30","1,434.62","1,466.32","1,434.62","","1.63%"
"12/06/2023","1,432.00","1,432.00","1,432.00","1,432.00","","0.00%"
"12/05/2023","1,432.00","1,426.58","1,440.54","1,422.72","","0.28%"
"12/04/2023","1,428.07","1,428.81","1,436.50","1,424.24","","0.16%"
"12/01/2023","1,425.76","1,435.82","1,439.78","1,418.14","","-0.24%"
"11/30/2023","1,429.24","1,421.38","1,435.09","1,419.19","","0.75%"
"11/29/2023","1,418.61","1,405.10","1,421.59","1,404.63","","0.87%"
"11/28/2023","1,406.44","1,405.04","1,406.95","1,393.68","","0.04%"
"11/27/2023","1,405.92","1,414.31","1,416.71","1,398.00","","-0.68%"
"11/24/2023","1,415.51","1,413.65","1,427.02","1,409.83","","0.19%"
"11/23/2023","1,412.89","1,430.24","1,430.24","1,409.60","","-1.17%"
"11/22/2023","1,429.64","1,416.11","1,430.14","1,411.26","","1.30%"
"11/21/2023","1,411.33","1,437.22","1,438.14","1,411.33","","-1.20%"
"11/20/2023","1,428.45","1,424.13","1,443.88","1,424.13","","0.43%"
"11/17/2023","1,422.28","1,429.34","1,433.33","1,413.85","","-0.62%"
"11/16/2023","1,431.22","1,454.05","1,457.87","1,430.93","","-1.73%"
"11/15/2023","1,456.42","1,453.63","1,459.31","1,448.54","","0.78%"
"11/14/2023","1,445.08","1,430.47","1,445.55","1,420.88","","1.04%"
"11/13/2023","1,430.17","1,446.49","1,451.86","1,423.04","","-0.07%"
"11/10/2023","1,431.24","1,442.05","1,449.90","1,417.96","","-0.23%"
"11/09/2023","1,434.53","1,435.47","1,458.33","1,421.86","","-6.37%"
"11/08/2023","1,532.07","1,531.60","1,536.57","1,499.41","","1.02%"
"11/07/2023","1,516.65","1,566.94","1,580.49","1,497.55","","-2.66%"
"11/06/2023","1,558.06","1,500.83","1,569.70","1,500.83","","4.18%"
"11/03/2023","1,495.48","1,474.16","1,518.08","1,473.76","","2.19%"
"11/02/2023","1,463.38","1,466.23","1,476.59","1,436.04","","0.67%"
"11/01/2023","1,453.58","1,443.74","1,493.42","1,433.91","","3.11%"
"10/31/2023","1,409.77","1,373.76","1,412.30","1,368.51","","3.32%"
"10/30/2023","1,364.43","1,359.04","1,376.04","1,328.85","","-0.87%"
"10/27/2023","1,376.46","1,422.46","1,438.56","1,343.53","","-1.92%"
"10/26/2023","1,403.38","1,378.49","1,432.39","1,371.70","","0.42%"
"10/25/2023","1,397.56","1,503.30","1,503.30","1,390.55","","-6.01%"
"10/24/2023","1,486.97","1,472.30","1,507.32","1,469.91","","0.46%"
"10/23/2023","1,480.21","1,573.02","1,602.33","1,471.86","","-5.32%"
"10/20/2023","1,563.33","1,607.47","1,626.36","1,544.74","","-2.00%"
"10/19/2023","1,595.17","1,609.45","1,705.44","1,576.71","","-3.71%"
"10/18/2023","1,656.70","1,679.65","1,714.24","1,642.53","","-3.15%"
"10/17/2023","1,710.54","1,780.37","1,800.98","1,672.63","","-5.31%"
"10/16/2023","1,806.49","1,888.79","1,893.11","1,796.49","","-4.26%"
"10/13/2023","1,886.87","1,901.67","1,929.57","1,886.87","","-0.69%"
"10/12/2023","1,900.01","1,889.83","1,929.16","1,887.26","","0.90%"
"10/11/2023","1,883.13","1,878.08","1,894.08","1,874.00","","1.30%"
"10/10/2023","1,858.96","1,852.67","1,881.27","1,852.67","","0.64%"
"10/09/2023","1,847.22","1,898.52","1,899.65","1,847.22","","-2.55%"
"10/06/2023","1,895.56","1,897.75","1,920.08","1,869.06","","0.37%"
"10/05/2023","1,888.53","1,857.08","1,902.19","1,857.08","","2.33%"
"10/04/2023","1,845.61","1,846.82","1,859.14","1,832.57","","-0.53%"
"10/03/2023","1,855.44","1,854.29","1,858.90","1,834.48","","0.39%"
"10/02/2023","1,848.22","1,856.81","1,866.97","1,846.30","","-0.39%"
"09/29/2023","1,855.47","1,849.26","1,869.89","1,842.37","","0.39%"
"09/28/2023","1,848.18","1,862.92","1,864.91","1,838.16","","-0.10%"
"09/27/2023","1,850.12","1,841.54","1,873.47","1,841.54","","0.71%"
"09/26/2023","1,837.00","1,867.66","1,870.98","1,832.97","","-1.55%"
"09/25/2023","1,865.87","1,897.07","1,902.08","1,863.94","","-1.69%"
"09/22/2023","1,898.00","1,892.34","1,899.81","1,880.15","","0.46%"
"09/21/2023","1,889.25","1,896.77","1,897.01","1,872.66","","-0.30%"
"09/20/2023","1,894.87","1,880.86","1,905.15","1,880.86","","0.77%"
"09/19/2023","1,880.32","1,888.62","1,901.69","1,869.57","","0.28%"
"09/18/2023","1,875.10","1,875.78","1,880.88","1,843.96","","0.35%"
"09/15/2023","1,868.53","1,875.63","1,886.27","1,863.51","","-0.21%"
"09/14/2023","1,872.44","1,865.48","1,885.41","1,860.67","","0.49%"
"09/13/2023","1,863.24","1,869.92","1,875.78","1,831.21","","-0.23%"
"09/12/2023","1,867.62","1,888.43","1,908.78","1,848.62","","-0.74%"
"09/11/2023","1,881.52","1,897.70","1,909.30","1,872.05","","-0.13%"
"09/08/2023","1,884.05","1,892.82","1,916.35","1,868.70","","-0.48%"
"09/07/2023","1,893.23","1,871.03","1,897.47","1,868.57","","1.14%"
"09/06/2023","1,871.80","1,864.68","1,878.37","1,850.38","","0.78%"
"09/05/2023","1,857.39","1,885.24","1,889.96","1,852.27","","-1.34%"
"09/04/2023","1,882.62","1,876.86","1,913.99","1,876.86","","0.40%"
"09/01/2023","1,875.20","1,870.68","1,885.20","1,859.19","","0.78%"
"08/31/2023","1,860.70","1,862.62","1,877.63","1,850.62","","-0.11%"
"08/30/2023","1,862.70","1,841.85","1,870.89","1,836.45","","1.72%"
"08/29/2023","1,831.12","1,828.45","1,836.23","1,806.79","","0.17%"
"08/28/2023","1,827.94","1,838.57","1,855.32","1,817.26","","-0.43%"
"08/25/2023","1,835.81","1,797.36","1,839.22","1,790.95","","1.68%"
"08/24/2023","1,805.43","1,778.83","1,806.58","1,777.04","","1.52%"
"08/23/2023","1,778.42","1,795.58","1,800.99","1,771.32","","-1.19%"
"08/22/2023","1,799.76","1,783.57","1,811.53","1,782.47","","1.00%"
"08/21/2023","1,781.93","1,769.19","1,788.75","1,762.88","","1.10%"
"08/18/2023","1,762.49","1,770.51","1,777.83","1,754.48","","-0.69%"
"08/17/2023","1,774.73","1,757.92","1,776.88","1,748.61","","0.84%"
"08/16/2023","1,759.99","1,775.26","1,775.42","1,736.07","","-0.90%"
"08/15/2023","1,775.95","1,801.91","1,809.56","1,772.20","","-1.94%"
"08/14/2023","1,811.00","1,793.34","1,815.08","1,793.34","","0.62%"
"08/11/2023","1,799.84","1,820.54","1,820.54","1,789.74","","-1.39%"
"08/10/2023","1,825.28","1,864.85","1,874.99","1,821.40","","-2.07%"
"08/09/2023","1,863.88","1,873.59","1,874.94","1,859.49","","-0.39%"
"08/08/2023","1,871.24","1,890.90","1,890.90","1,860.22","","-1.09%"
"08/07/2023","1,891.79","1,895.42","1,911.04","1,883.77","","-0.50%"
"08/04/2023","1,901.29","1,880.99","1,901.29","1,867.04","","1.23%"
"08/03/2023","1,878.26","1,875.27","1,890.03","1,861.81","","-0.13%"
"08/02/2023","1,880.71","1,876.97","1,882.73","1,850.99","","-0.14%"
"08/01/2023","1,883.34","1,852.62","1,884.13","1,843.55","","1.74%"
"07/31/2023","1,851.07","1,867.95","1,867.95","1,836.94","","-0.53%"
"07/28/2023","1,860.84","1,858.29","1,868.91","1,840.55","","-0.05%"
"07/27/2023","1,861.71","1,863.59","1,868.83","1,830.51","","-0.17%"
"07/26/2023","1,864.91","1,895.10","1,895.10","1,849.32","","-1.71%"
"07/25/2023","1,897.37","1,953.39","1,953.39","1,882.94","","-0.88%"
"07/24/2023","1,914.19","1,874.19","1,921.69","1,874.19","","2.43%"
"07/21/2023","1,868.79","1,858.22","1,873.92","1,851.18","","0.91%"
"07/20/2023","1,851.96","1,897.93","1,899.86","1,848.54","","-1.11%"
"07/19/2023","1,872.81","1,820.38","1,872.81","1,820.38","","3.38%"
"07/18/2023","1,811.52","1,782.38","1,824.05","1,773.89","","4.93%"
