"Date","Price","Open","High","Low","Vol.","Change %"
"05/08/2024","18.10","18.15","18.35","17.30","2.80K","-4.49%"
"02/08/2024","18.95","19.00","19.00","18.40","0.53K","-1.04%"
"01/08/2024","19.15","19.20","19.40","19.00","0.69K","-0.26%"
"31/07/2024","19.20","19.20","19.25","19.05","0.44K","0.52%"
"30/07/2024","19.10","19.10","19.25","19.10","0.13K","-1.55%"
"29/07/2024","19.40","19.30","19.50","19.00","0.64K","0.52%"
"26/07/2024","19.30","19.20","19.30","19.20","0.05K","0.26%"
"25/07/2024","19.25","19.25","19.40","19.25","0.32K","-0.26%"
"24/07/2024","19.30","19.45","19.45","19.30","0.16K","-0.77%"
"23/07/2024","19.45","19.90","19.90","19.25","0.43K","0.00%"
"22/07/2024","19.45","19.40","19.85","19.35","0.73K","-0.51%"
"19/07/2024","19.55","19.75","19.80","19.35","0.62K","-1.01%"
"18/07/2024","19.75","19.60","19.85","19.60","0.27K","-1.00%"
"17/07/2024","19.95","19.95","19.95","19.55","0.88K","0.76%"
"15/07/2024","19.80","19.80","19.95","19.80","0.02K","1.28%"
"12/07/2024","19.55","19.95","19.95","19.55","0.06K","0.00%"
"11/07/2024","19.55","19.50","20.10","19.50","0.09K","-2.25%"
"10/07/2024","20.00","20.10","20.10","19.65","0.74K","0.00%"
"09/07/2024","20.00","20.10","20.10","19.50","0.37K","-0.50%"
"08/07/2024","20.10","19.40","20.10","19.40","0.11K","3.61%"
"05/07/2024","19.40","19.70","19.70","19.40","0.80K","-1.27%"
"04/07/2024","19.65","19.60","19.80","19.60","0.41K","-1.50%"
"03/07/2024","19.95","20.00","20.00","19.95","0.51K","2.05%"
"02/07/2024","19.55","19.55","19.55","19.55","0.02K","0.00%"
"01/07/2024","19.55","19.55","19.55","19.55","0.03K","-2.74%"
"28/06/2024","20.10","20.20","20.20","19.55","0.15K","3.61%"
"27/06/2024","19.40","20.20","20.20","19.40","0.02K","-2.51%"
"26/06/2024","19.90","19.90","19.90","19.90","0.03K","-0.50%"
"25/06/2024","20.00","20.00","20.00","20.00","0.05K","0.76%"
"24/06/2024","19.85","20.00","20.10","19.80","0.62K","0.00%"
"20/06/2024","19.85","19.75","19.85","19.75","0.18K","0.25%"
"19/06/2024","19.80","19.95","20.30","19.80","0.43K","1.28%"
"18/06/2024","19.55","19.85","19.85","19.55","0.27K","-1.51%"
"17/06/2024","19.85","19.80","19.95","19.60","0.14K","-0.75%"
"14/06/2024","20.00","20.20","20.20","19.75","0.04K","1.27%"
"13/06/2024","19.75","20.10","20.10","19.75","0.05K","-2.23%"
"12/06/2024","20.20","19.75","20.20","19.75","0.07K","2.28%"
"11/06/2024","19.75","20.20","20.20","19.65","0.21K","-0.75%"
"10/06/2024","19.90","20.00","20.30","19.55","0.75K","-1.97%"
"07/06/2024","20.30","20.30","20.30","19.65","0.15K","0.50%"
"06/06/2024","20.20","20.10","20.20","20.10","0.10K","0.00%"
"05/06/2024","20.20","20.20","20.70","20.10","0.57K","0.00%"
"04/06/2024","20.20","20.20","20.30","20.20","0.29K","0.00%"
"03/06/2024","20.20","20.40","20.60","20.00","0.30K","-0.98%"
"31/05/2024","20.40","20.70","20.70","20.40","0.04K","-1.92%"
"30/05/2024","20.80","20.20","20.80","20.20","0.24K","0.97%"
"29/05/2024","20.60","20.80","20.80","20.60","0.17K","1.98%"
"28/05/2024","20.20","20.80","20.80","20.20","0.22K","0.00%"
"27/05/2024","20.20","19.70","20.20","19.70","0.12K","-1.94%"
"24/05/2024","20.60","20.20","20.80","20.10","0.79K","1.98%"
"23/05/2024","20.20","19.90","20.20","19.45","0.40K","1.51%"
"22/05/2024","19.90","19.95","19.95","19.45","0.81K","1.79%"
"21/05/2024","19.55","19.40","19.85","19.35","0.28K","-2.01%"
"20/05/2024","19.95","19.35","19.95","19.35","0.53K","1.79%"
"17/05/2024","19.60","19.30","19.70","19.25","0.70K","1.55%"
"16/05/2024","19.30","19.25","19.45","19.25","0.22K","-1.78%"
"15/05/2024","19.65","19.30","19.65","18.90","3.72K","3.69%"
"14/05/2024","18.95","18.65","19.20","18.65","0.32K","0.53%"
"13/05/2024","18.85","18.90","19.50","18.80","0.81K","-0.26%"
"10/05/2024","18.90","18.85","19.20","18.85","0.22K","-2.07%"
"08/05/2024","19.30","18.70","19.30","18.65","1.06K","3.21%"
"07/05/2024","18.70","18.70","19.10","18.70","0.05K","-0.80%"
"06/05/2024","18.85","18.90","18.95","18.70","1.18K","1.07%"
"03/05/2024","18.65","18.65","18.85","18.55","1.39K","-2.86%"
"02/05/2024","19.20","19.35","19.35","18.65","0.49K","2.40%"
"30/04/2024","18.75","18.75","19.35","18.75","0.90K","-3.10%"
"29/04/2024","19.35","18.75","19.35","18.65","0.14K","3.20%"
"26/04/2024","18.75","18.85","19.00","18.75","1.08K","-2.09%"
"25/04/2024","19.15","18.65","19.20","18.65","0.89K","-0.52%"
"24/04/2024","19.25","18.70","19.25","18.65","0.68K","2.94%"
"23/04/2024","18.70","19.45","19.45","18.70","0.05K","0.81%"
"22/04/2024","18.55","18.90","19.00","18.50","0.62K","-3.89%"
"19/04/2024","19.30","19.10","19.30","18.75","0.11K","0.00%"
"18/04/2024","19.30","19.45","19.45","18.90","0.21K","1.58%"
"17/04/2024","19.00","18.85","19.05","18.85","0.40K","-2.06%"
"16/04/2024","19.40","19.05","19.40","19.05","0.94K","-0.51%"
"15/04/2024","19.50","19.45","19.60","19.45","0.17K","4.84%"
"12/04/2024","18.60","19.20","19.20","18.55","0.39K","-3.13%"
"11/04/2024","19.20","19.50","19.50","19.10","0.15K","2.40%"
"10/04/2024","18.75","19.00","19.45","18.70","1.06K","-1.32%"
"09/04/2024","19.00","19.40","19.40","18.80","0.27K","1.60%"
"08/04/2024","18.70","18.60","19.15","18.55","0.77K","-1.06%"
"05/04/2024","18.90","18.55","18.90","18.50","1.87K","1.89%"
"04/04/2024","18.55","18.60","18.60","18.40","0.80K","1.09%"
"03/04/2024","18.35","18.50","18.50","18.30","0.22K","0.27%"
"02/04/2024","18.30","18.15","18.45","18.15","0.31K","-1.35%"
"28/03/2024","18.55","18.50","18.60","18.10","1.40K","0.82%"
"27/03/2024","18.40","18.40","18.40","18.20","2.66K","0.00%"
"26/03/2024","18.40","18.35","18.55","18.30","0.53K","0.00%"
"25/03/2024","18.40","18.25","18.40","18.10","0.41K","1.10%"
"22/03/2024","18.20","18.00","18.25","18.00","0.43K","1.11%"
"21/03/2024","18.00","18.10","18.35","18.00","0.59K","0.00%"
"20/03/2024","18.00","18.05","18.10","18.00","0.31K","-0.55%"
"19/03/2024","18.10","18.40","18.50","18.10","0.66K","0.00%"
"18/03/2024","18.10","18.35","18.35","18.10","0.80K","-1.36%"
"15/03/2024","18.35","18.00","18.40","17.95","0.57K","1.94%"
"14/03/2024","18.00","18.35","18.35","18.00","1.13K","-1.10%"
"13/03/2024","18.20","18.20","18.45","18.00","1.69K","1.11%"
"12/03/2024","18.00","18.40","18.70","18.00","2.20K","-4.51%"
"11/03/2024","18.85","18.65","18.85","18.65","0.26K","1.62%"
"08/03/2024","18.55","18.55","18.55","18.30","0.73K","1.09%"
"07/03/2024","18.35","18.30","18.55","18.30","0.65K","0.27%"
"06/03/2024","18.30","18.40","18.40","18.30","0.15K","-3.17%"
"05/03/2024","18.90","18.95","18.95","18.90","0.04K","-2.07%"
"04/03/2024","19.30","18.25","19.30","18.20","0.37K","3.49%"
"01/03/2024","18.65","18.95","18.95","18.00","1.41K","-1.58%"
"29/02/2024","18.95","18.50","18.95","18.30","0.61K","2.43%"
"28/02/2024","18.50","18.20","18.50","18.10","0.64K","1.93%"
"27/02/2024","18.15","18.25","18.25","18.15","0.09K","-0.82%"
"26/02/2024","18.30","18.60","18.70","18.05","0.73K","-1.61%"
"23/02/2024","18.60","18.70","18.80","18.30","0.40K","-0.53%"
"22/02/2024","18.70","18.30","19.10","18.30","2.29K","0.27%"
"21/02/2024","18.65","18.65","18.65","18.65","0.10K","2.19%"
"20/02/2024","18.25","18.35","18.70","18.20","0.60K","-0.27%"
"19/02/2024","18.30","18.35","18.40","18.15","0.67K","-0.54%"
"16/02/2024","18.40","17.90","18.50","17.90","3.63K","2.79%"
"15/02/2024","17.90","18.00","18.00","17.90","1.41K","-0.56%"
"14/02/2024","18.00","17.95","18.15","17.90","1.35K","0.28%"
"13/02/2024","17.95","18.35","18.35","17.95","0.26K","-2.18%"
"12/02/2024","18.35","17.80","18.35","17.80","0.71K","1.38%"
"09/02/2024","18.10","18.25","18.25","17.95","1.12K","0.00%"
"08/02/2024","18.10","18.20","18.20","18.00","0.48K","0.28%"
"07/02/2024","18.05","19.20","19.20","17.90","9.60K","-5.50%"
"06/02/2024","19.10","19.80","19.80","18.90","4.26K","-5.45%"
"05/02/2024","20.20","20.00","20.30","19.60","0.10K","2.02%"
"02/02/2024","19.80","19.60","20.00","19.60","0.52K","-6.60%"
"01/02/2024","21.20","19.60","21.20","19.35","0.64K","9.56%"
"31/01/2024","19.35","19.65","19.65","19.35","0.06K","-2.03%"
"30/01/2024","19.75","19.80","19.90","19.20","4.35K","-3.19%"
"29/01/2024","20.40","19.95","20.40","19.90","0.13K","0.99%"
"26/01/2024","20.20","19.75","20.40","19.75","0.15K","-0.98%"
"25/01/2024","20.40","20.00","20.40","20.00","0.44K","2.00%"
"24/01/2024","20.00","20.00","20.00","20.00","0.01K","0.25%"
"23/01/2024","19.95","20.10","20.50","19.95","0.56K","-2.21%"
"22/01/2024","20.40","20.90","20.90","20.10","1.38K","-2.39%"
"19/01/2024","20.90","20.10","20.90","20.10","0.21K","4.50%"
"18/01/2024","20.00","20.20","20.90","19.80","0.36K","0.00%"
"17/01/2024","20.00","20.10","20.10","19.80","0.42K","-0.50%"
"16/01/2024","20.10","21.00","21.00","20.10","0.17K","-0.50%"
"15/01/2024","20.20","21.00","21.00","20.20","0.77K","-1.94%"
"12/01/2024","20.60","20.60","20.60","20.50","0.08K","-0.48%"
"11/01/2024","20.70","20.40","20.70","20.40","0.06K","0.00%"
"10/01/2024","20.70","20.10","20.90","20.10","0.21K","-1.43%"
"09/01/2024","21.00","20.40","21.00","20.40","0.78K","2.94%"
"08/01/2024","20.40","19.95","20.40","19.95","0.47K","0.00%"
"05/01/2024","20.40","20.60","20.90","20.40","0.46K","-0.97%"
"04/01/2024","20.60","20.10","20.60","20.10","0.94K","1.48%"
"03/01/2024","20.30","19.70","20.30","19.70","0.71K","1.50%"
"02/01/2024","20.00","19.30","20.90","19.05","1.68K","1.78%"
"29/12/2023","19.65","19.30","19.70","19.30","1.21K","1.81%"
"28/12/2023","19.30","19.20","19.45","19.00","1.92K","0.52%"
"27/12/2023","19.20","19.25","19.50","19.10","0.93K","-0.26%"
"22/12/2023","19.25","19.40","19.50","18.95","1.02K","0.00%"
"21/12/2023","19.25","19.30","19.85","19.25","1.48K","-0.26%"
"20/12/2023","19.30","19.30","19.30","19.30","0.21K","0.00%"
"19/12/2023","19.30","19.35","19.35","19.05","0.13K","1.85%"
"18/12/2023","18.95","19.25","19.25","18.95","0.12K","-0.26%"
"15/12/2023","19.00","19.10","19.45","19.00","0.85K","0.00%"
"14/12/2023","19.00","18.90","19.50","18.85","1.14K","1.06%"
"13/12/2023","18.80","18.95","18.95","18.55","0.94K","0.53%"
"12/12/2023","18.70","18.80","18.90","18.55","1.40K","-2.60%"
"11/12/2023","19.20","19.00","19.25","18.90","0.60K","-1.03%"
"08/12/2023","19.40","19.15","19.50","18.75","0.51K","1.04%"
"07/12/2023","19.20","18.90","19.20","18.80","0.64K","-0.26%"
"05/12/2023","19.25","19.00","19.50","18.85","0.47K","0.00%"
"04/12/2023","19.25","19.05","19.30","19.00","4.61K","-0.52%"
"01/12/2023","19.35","18.90","19.50","18.90","0.35K","4.03%"
"30/11/2023","18.60","19.65","19.65","18.60","0.05K","0.54%"
"29/11/2023","18.50","18.50","18.50","18.50","0.01K","0.00%"
"28/11/2023","18.50","18.75","18.75","18.50","0.50K","-2.63%"
"27/11/2023","19.00","19.00","19.00","19.00","0.28K","1.33%"
"24/11/2023","18.75","19.15","19.45","18.75","1.04K","-3.85%"
"23/11/2023","19.50","19.15","19.50","19.15","0.30K","1.83%"
"22/11/2023","19.15","18.50","19.45","18.50","0.38K","0.26%"
"21/11/2023","19.10","19.70","19.70","19.10","0.47K","-1.04%"
"20/11/2023","19.30","19.30","19.30","19.30","0.01K","1.05%"
"17/11/2023","19.10","19.35","19.90","19.10","2.71K","0.79%"
"16/11/2023","18.95","19.05","19.10","18.40","0.88K","-1.04%"
"15/11/2023","19.15","18.55","19.40","18.55","0.56K","3.23%"
"14/11/2023","18.55","17.95","19.00","17.95","1.01K","0.27%"
"13/11/2023","18.50","18.00","18.55","18.00","1.11K","2.78%"
"10/11/2023","18.00","18.00","18.00","18.00","0.01K","0.28%"
"09/11/2023","17.95","18.15","18.25","17.95","0.95K","-1.64%"
"08/11/2023","18.25","18.40","18.40","17.60","0.24K","0.27%"
"07/11/2023","18.20","18.50","18.50","18.10","0.17K","-3.70%"
"06/11/2023","18.90","18.55","18.90","18.55","0.18K","-1.82%"
"03/11/2023","19.25","18.60","19.25","18.25","1.87K","1.32%"
"02/11/2023","19.00","17.95","19.35","17.95","7.71K","4.68%"
"01/11/2023","18.15","18.00","18.25","18.00","0.83K","3.71%"
"31/10/2023","17.50","17.85","17.85","17.20","5.93K","2.94%"
"30/10/2023","17.00","17.85","17.85","17.00","2.16K","-3.13%"
"27/10/2023","17.55","18.05","18.20","17.40","2.76K","-2.77%"
"26/10/2023","18.05","18.10","18.35","18.05","1.32K","0.00%"
"25/10/2023","18.05","18.35","18.95","17.90","1.76K","-4.75%"
"24/10/2023","18.95","19.15","19.15","18.60","0.36K","-1.04%"
"23/10/2023","19.15","18.60","19.15","18.60","0.47K","1.86%"
"20/10/2023","18.80","19.00","19.20","18.30","1.07K","-1.83%"
"19/10/2023","19.15","19.20","19.40","19.15","0.62K","0.52%"
"18/10/2023","19.05","19.85","19.95","18.95","1.81K","-4.27%"
"17/10/2023","19.90","20.10","20.30","19.90","1.53K","-3.40%"
"16/10/2023","20.60","21.30","21.30","20.00","1.01K","0.00%"
"13/10/2023","20.60","20.90","20.90","20.60","0.52K","0.00%"
"12/10/2023","20.60","20.60","20.90","20.40","1.61K","0.00%"
"11/10/2023","20.60","20.10","20.70","20.10","0.64K","0.49%"
"10/10/2023","20.50","20.30","20.50","20.30","0.07K","1.99%"
"09/10/2023","20.10","20.00","20.10","19.80","0.22K","-2.90%"
"06/10/2023","20.70","20.20","20.80","20.10","0.49K","0.98%"
"05/10/2023","20.50","20.30","21.30","19.70","1.78K","-3.30%"
"04/10/2023","21.20","20.90","21.50","19.95","1.75K","0.95%"
"03/10/2023","21.00","21.10","21.20","20.90","0.17K","-1.87%"
"02/10/2023","21.40","22.40","22.40","21.10","0.93K","-4.46%"
"29/09/2023","22.40","21.40","22.40","21.00","3.62K","4.19%"
"28/09/2023","21.50","21.50","21.50","21.50","0.28K","0.00%"
"27/09/2023","21.50","21.70","21.70","20.90","0.84K","-1.83%"
"26/09/2023","21.90","22.00","22.40","21.90","0.54K","0.92%"
"25/09/2023","21.70","22.30","22.30","21.70","0.72K","-3.56%"
"22/09/2023","22.50","22.90","22.90","21.90","0.45K","-1.75%"
"21/09/2023","22.90","22.10","22.90","22.00","0.93K","3.62%"
"20/09/2023","22.10","22.50","22.50","22.10","0.31K","0.00%"
"19/09/2023","22.10","22.10","22.50","22.10","0.09K","0.45%"
"18/09/2023","22.00","23.00","23.00","22.00","0.25K","-4.35%"
"15/09/2023","23.00","22.90","23.20","22.50","0.67K","1.32%"
"14/09/2023","22.70","22.50","23.00","22.50","0.67K","1.79%"
"13/09/2023","22.30","22.10","23.00","22.10","0.56K","0.45%"
"12/09/2023","22.20","22.10","22.20","22.10","0.04K","-3.06%"
"11/09/2023","22.90","22.30","22.90","22.30","0.08K","2.69%"
"08/09/2023","22.30","22.90","22.90","22.30","0.02K","0.00%"
"07/09/2023","22.30","22.40","22.40","22.30","0.17K","-0.89%"
"06/09/2023","22.50","22.40","23.00","22.40","0.40K","-1.75%"
"05/09/2023","22.90","22.40","22.90","22.40","0.03K","2.23%"
"04/09/2023","22.40","23.00","23.00","22.40","0.25K","-2.18%"
"01/09/2023","22.90","22.90","22.90","22.80","0.19K","-0.43%"
"31/08/2023","23.00","22.60","23.10","22.50","0.46K","1.32%"
"30/08/2023","22.70","23.00","23.00","22.50","0.55K","-1.30%"
"29/08/2023","23.00","23.00","23.00","22.70","0.79K","-1.29%"
"28/08/2023","23.30","23.40","23.40","22.10","1.24K","-0.43%"
"25/08/2023","23.40","22.90","23.60","22.90","0.10K","3.08%"
"24/08/2023","22.70","23.00","23.90","22.70","1.05K","-0.87%"
"23/08/2023","22.90","22.60","22.90","22.60","0.02K","0.88%"
"22/08/2023","22.70","23.00","23.10","22.70","0.34K","-2.58%"
"21/08/2023","23.30","23.40","23.40","23.30","0.23K","3.56%"
"18/08/2023","22.50","23.00","23.00","22.50","0.11K","0.00%"
"17/08/2023","22.50","22.00","22.70","22.00","0.70K","1.35%"
"16/08/2023","22.20","23.00","23.00","22.00","0.18K","-1.33%"
"15/08/2023","22.50","22.50","22.90","22.40","1.46K","-4.26%"
"14/08/2023","23.50","22.70","23.70","22.70","0.66K","-0.42%"
"11/08/2023","23.60","23.30","23.60","22.80","0.16K","1.29%"
"10/08/2023","23.30","23.40","23.40","22.90","0.43K","-2.10%"
"09/08/2023","23.80","22.70","23.90","22.70","0.13K","2.59%"
"08/08/2023","23.20","23.20","23.20","23.00","0.17K","0.00%"
"07/08/2023","23.20","23.10","23.20","22.60","0.36K","0.00%"
"04/08/2023","23.20","23.40","23.40","22.60","0.61K","2.20%"
"03/08/2023","22.70","22.80","23.10","22.50","4.76K","-1.30%"
"02/08/2023","23.00","24.00","24.00","22.70","0.19K","-2.54%"
"01/08/2023","23.60","23.30","24.60","23.30","0.25K","1.72%"
"31/07/2023","23.20","23.50","23.50","22.60","0.39K","0.43%"
"28/07/2023","23.10","23.90","23.90","23.10","0.67K","-2.12%"
"27/07/2023","23.60","23.60","23.60","23.60","0.01K","0.43%"
"26/07/2023","23.50","23.40","23.80","23.30","0.88K","0.43%"
"25/07/2023","23.40","23.10","23.40","23.10","0.36K","0.43%"
"24/07/2023","23.30","23.90","23.90","22.60","0.53K","-2.10%"
"21/07/2023","23.80","22.50","23.80","22.50","0.57K","3.48%"
"20/07/2023","23.00","22.70","23.20","22.30","0.53K","-0.43%"
"19/07/2023","23.10","23.20","23.20","22.80","0.49K","-0.43%"
"18/07/2023","23.20","23.00","23.80","23.00","0.54K","-1.69%"
"17/07/2023","23.60","23.70","23.70","22.80","0.53K","1.29%"
"14/07/2023","23.30","23.30","23.30","22.90","0.44K","-0.43%"
"13/07/2023","23.40","23.40","23.40","23.10","0.30K","0.00%"
"12/07/2023","23.40","23.30","23.40","23.30","0.05K","0.00%"
"11/07/2023","23.40","23.10","23.40","23.10","0.11K","0.43%"
"10/07/2023","23.30","23.50","23.50","23.10","0.09K","-0.85%"
"07/07/2023","23.50","23.70","23.70","22.90","0.39K","-0.42%"
"06/07/2023","23.60","23.20","23.90","23.20","0.67K","-0.42%"
"05/07/2023","23.70","24.10","24.10","23.50","1.48K","-4.05%"
"04/07/2023","24.70","23.90","25.00","23.90","0.95K","-1.20%"
"03/07/2023","25.00","23.80","25.00","23.60","0.84K","0.40%"
"30/06/2023","24.90","23.60","24.90","23.60","0.10K","3.75%"
"29/06/2023","24.00","24.90","24.90","24.00","0.05K","0.00%"
"28/06/2023","24.00","23.70","24.00","23.70","0.13K","1.27%"
"27/06/2023","23.70","23.60","25.00","23.60","0.44K","0.00%"
"26/06/2023","23.70","24.90","24.90","23.40","2.18K","-4.44%"
"22/06/2023","24.80","24.10","24.80","24.10","0.19K","0.40%"
"21/06/2023","24.70","24.80","24.80","24.10","2.54K","-2.76%"
"20/06/2023","25.40","25.10","25.40","25.10","0.02K","0.79%"
"19/06/2023","25.20","25.00","25.20","25.00","0.27K","0.00%"
"16/06/2023","25.20","26.00","26.00","25.10","0.97K","-1.18%"
"15/06/2023","25.50","25.30","26.00","25.20","0.73K","1.19%"
"14/06/2023","25.20","25.80","25.80","25.20","0.11K","-2.70%"
"13/06/2023","25.90","25.50","25.90","25.30","0.86K","1.57%"
"12/06/2023","25.50","25.20","26.00","25.20","0.59K","1.59%"
"09/06/2023","25.10","26.00","26.00","25.10","1.12K","-1.57%"
"08/06/2023","25.50","25.40","25.80","25.10","0.99K","0.00%"
"07/06/2023","25.50","26.60","26.60","25.50","0.71K","-2.30%"
"06/06/2023","26.10","27.00","27.00","26.10","0.02K","-1.51%"
"05/06/2023","26.50","28.40","28.40","26.30","0.82K","-3.28%"
"02/06/2023","27.40","26.60","27.40","25.50","0.30K","2.62%"
"01/06/2023","26.70","25.40","27.00","25.40","0.58K","0.75%"
"31/05/2023","26.50","26.50","27.50","25.70","0.85K","0.00%"
"30/05/2023","26.50","27.90","27.90","26.50","0.65K","-3.64%"
"29/05/2023","27.50","28.50","28.50","27.50","0.54K","-1.79%"
"26/05/2023","28.00","27.90","28.00","27.50","0.13K","1.82%"
"25/05/2023","27.50","26.90","27.50","26.90","0.06K","-1.43%"
"24/05/2023","27.90","28.00","28.50","27.90","3.54K","0.00%"
"23/05/2023","27.90","27.70","27.90","26.70","0.32K","1.45%"
"22/05/2023","27.50","25.80","27.80","25.80","0.20K","6.59%"
"19/05/2023","25.80","26.00","26.40","25.70","0.51K","-2.64%"
"17/05/2023","26.50","28.80","28.80","26.50","0.15K","-4.33%"
"16/05/2023","27.70","28.00","28.00","27.70","0.17K","2.59%"
"15/05/2023","27.00","27.90","28.30","27.00","0.03K","-1.82%"
"12/05/2023","27.50","27.00","27.50","26.20","0.29K","3.00%"
"11/05/2023","26.70","26.20","27.10","26.20","0.52K","2.30%"
"10/05/2023","26.10","25.50","26.30","25.50","0.38K","2.76%"
"09/05/2023","25.40","25.40","25.40","25.40","0.02K","-3.42%"
"08/05/2023","26.30","26.30","26.30","24.80","0.42K","1.15%"
"05/05/2023","26.00","25.90","26.20","25.70","0.88K","0.78%"
"04/05/2023","25.80","25.80","25.80","25.40","0.16K","-1.53%"
"03/05/2023","26.20","25.40","26.20","25.40","0.20K","-0.76%"
"02/05/2023","26.40","26.00","26.40","25.00","0.52K","2.33%"
"28/04/2023","25.80","25.90","26.10","25.70","0.36K","-0.39%"
"27/04/2023","25.90","25.90","25.90","25.60","0.14K","-0.38%"
"26/04/2023","26.00","26.00","26.40","26.00","0.40K","-1.52%"
"25/04/2023","26.40","26.50","27.50","26.30","0.97K","-2.22%"
"24/04/2023","27.00","27.60","27.60","25.50","0.58K","-2.17%"
"21/04/2023","27.60","27.50","29.00","26.40","2.17K","6.56%"
"20/04/2023","25.90","26.80","26.80","25.30","0.16K","0.39%"
"19/04/2023","25.80","27.50","27.50","25.40","0.17K","1.57%"
"18/04/2023","25.40","25.70","26.00","25.30","1.00K","-1.17%"
"17/04/2023","25.70","25.30","25.80","25.30","0.09K","1.58%"
"14/04/2023","25.30","25.80","26.40","25.30","0.08K","0.00%"
"13/04/2023","25.30","25.40","25.40","24.50","0.80K","-1.94%"
"12/04/2023","25.80","26.00","26.00","25.30","0.08K","-0.39%"
"11/04/2023","25.90","25.90","26.10","25.50","0.67K","0.39%"
"06/04/2023","25.80","25.20","26.20","25.20","0.54K","-1.53%"
"05/04/2023","26.20","25.00","26.20","25.00","0.12K","0.77%"
"04/04/2023","26.00","25.70","26.30","25.70","0.29K","1.96%"
"03/04/2023","25.50","25.00","25.60","25.00","0.10K","0.39%"
"31/03/2023","25.40","24.90","25.40","24.90","0.63K","3.89%"
"30/03/2023","24.45","24.45","24.50","24.45","0.03K","0.20%"
"29/03/2023","24.40","24.85","24.90","24.35","0.25K","0.62%"
"28/03/2023","24.25","24.25","24.25","24.25","0.01K","-1.82%"
"27/03/2023","24.70","24.25","24.85","24.25","0.08K","1.65%"
"24/03/2023","24.30","24.75","24.80","24.30","0.37K","-2.02%"
"23/03/2023","24.80","24.85","24.85","24.80","0.04K","0.61%"
"22/03/2023","24.65","24.50","24.65","24.50","0.04K","1.65%"
"21/03/2023","24.25","24.20","24.25","24.20","0.13K","0.21%"
"20/03/2023","24.20","24.25","24.30","24.20","0.18K","-0.21%"
"17/03/2023","24.25","24.25","24.95","24.20","0.28K","1.04%"
"16/03/2023","24.00","24.50","24.70","24.00","0.06K","-2.04%"
"15/03/2023","24.50","24.55","25.35","23.95","0.73K","-1.61%"
"14/03/2023","24.90","24.00","24.90","24.00","0.16K","2.89%"
"13/03/2023","24.20","24.05","24.60","23.75","0.65K","-2.22%"
"10/03/2023","24.75","24.85","24.85","24.35","0.84K","2.27%"
"09/03/2023","24.20","24.25","24.60","24.20","0.64K","-0.82%"
"08/03/2023","24.40","25.30","25.30","24.25","0.29K","-3.56%"
"07/03/2023","25.30","25.35","25.35","24.00","0.22K","-0.39%"
"06/03/2023","25.40","24.60","25.50","24.25","0.35K","2.83%"
"03/03/2023","24.70","24.25","24.70","24.25","0.17K","1.44%"
"02/03/2023","24.35","24.85","24.85","24.35","0.12K","-0.20%"
"01/03/2023","24.40","24.85","24.90","24.40","0.57K","-2.20%"
"28/02/2023","24.95","25.75","25.75","24.55","0.19K","-0.40%"
"27/02/2023","25.05","24.25","25.20","24.25","0.58K","0.60%"
"24/02/2023","24.90","25.70","25.70","24.30","0.59K","-0.20%"
"23/02/2023","24.95","24.50","24.95","24.50","0.15K","-0.60%"
"22/02/2023","25.10","24.35","25.30","24.35","0.20K","-0.79%"
"21/02/2023","25.30","25.30","25.30","25.30","0.00K","2.85%"
"20/02/2023","24.60","24.70","25.30","24.35","0.61K","-2.38%"
"17/02/2023","25.20","25.00","25.35","24.90","0.46K","1.82%"
"16/02/2023","24.75","24.50","25.05","24.50","0.44K","1.64%"
"15/02/2023","24.35","24.30","24.75","24.25","0.16K","-0.61%"
"14/02/2023","24.50","24.80","24.80","24.40","0.32K","-1.21%"
"13/02/2023","24.80","24.95","24.95","24.25","0.29K","-0.40%"
"10/02/2023","24.90","24.50","24.90","24.20","0.70K","-0.60%"
"09/02/2023","25.05","25.45","25.45","24.50","0.22K","4.16%"
"08/02/2023","24.05","25.30","25.45","24.05","0.64K","-4.94%"
"07/02/2023","25.30","26.90","26.90","24.70","2.98K","-5.77%"
"06/02/2023","26.85","26.05","27.85","26.05","0.14K","2.29%"
"03/02/2023","26.25","26.90","26.90","26.15","0.23K","-2.60%"
"02/02/2023","26.95","26.45","26.95","26.15","0.89K","5.07%"
"01/02/2023","25.65","26.45","26.45","25.65","0.58K","1.38%"
"31/01/2023","25.30","25.80","26.50","25.30","0.72K","-1.75%"
"30/01/2023","25.75","26.55","26.55","25.75","0.20K","-3.01%"
"27/01/2023","26.55","25.90","26.55","25.60","0.36K","-0.19%"
"26/01/2023","26.60","26.60","26.60","25.65","0.50K","2.50%"
"25/01/2023","25.95","25.95","25.95","25.95","0.06K","0.19%"
"24/01/2023","25.90","26.15","26.15","25.65","0.35K","-0.19%"
"23/01/2023","25.95","25.70","26.15","25.30","1.61K","1.76%"
"20/01/2023","25.50","25.45","25.60","25.45","0.08K","0.00%"
"19/01/2023","25.50","26.55","26.55","25.40","0.39K","-0.78%"
"18/01/2023","25.70","25.50","26.00","25.35","0.37K","-1.15%"
"17/01/2023","26.00","26.25","26.25","26.00","0.00K","-1.70%"
"16/01/2023","26.45","26.55","26.55","25.60","0.13K","0.95%"
"13/01/2023","26.20","26.15","26.20","26.15","0.02K","0.00%"
"12/01/2023","26.20","25.90","26.30","25.90","0.05K","1.16%"
"11/01/2023","25.90","25.75","26.25","25.25","0.72K","2.57%"
